Snippet ID,Stack Overflow Question ID,Code Block Number,Status,Exclusion Reason,Before Dataset Path,After Dataset Path,Original Source Path,After Source Path,After Selection Rule,Selected Paths In Study,Before SHA256,After SHA256,Before Lines,After Lines,Before Bytes,After Bytes,Identical Before After,Study Pair Count,Study Pair IDs,Accepted Pair Count,Rejected Pair Count,Validation Group,Recommendation Types
so_39717275_block_2,39717275,2,ELIGIBLE,"",dataset/before/so_39717275_block_2.java,dataset/after/so_39717275_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/39717275/39717275_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/39717275/39717275_2_recent.java,RECENT_SNAPSHOT,39717275/39717275_2_recent.java,cbb211a8e74afc851b6f664de7fd67fcfe6c09d6f4e9aa45d5205528b7bd3cb5,10c965d34dcf68ea159a4458198fcda452a07a25d5d477f6b69696b8538c03b9,31,34,1470,1589,NO,2,126;5,0,2,ALL_REJECTED,""
so_40056844_block_2,40056844,2,ELIGIBLE,"",dataset/before/so_40056844_block_2.java,dataset/after/so_40056844_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/40056844/40056844_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/40056844/40056844_2_recent.java,RECENT_SNAPSHOT,40056844/40056844_2_recent.java,24257270a176a59ee4e667e2a3f19ac9828385982ebfdc6710df06de13ab3ede,afe15d212a85e72f2d346781e044ab31cb89276f7483c6d494ca57ca860136bf,11,17,284,411,NO,13,556;557;558;559;560;561;562;563;564;565;566;567;421,13,0,ALL_ACCEPTED,Bug Fixing;Improving Code
so_40317313_block_6,40317313,6,ELIGIBLE,"",dataset/before/so_40317313_block_6.java,dataset/after/so_40317313_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/40317313/40317313_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/40317313/40317313_6_recent.java,RECENT_SNAPSHOT,40317313/40317313_6_130395681.java,7dfa936786cc67d3c037027a692310b13e7659b872d9f332cc8856b63f299eeb,0846ff12cccd2aca1014be3f2cc2b9f30a89e534115f461331ae822a8eab0dcb,28,36,695,915,NO,2,680;681,1,1,MIXED,Improving Code
so_41225553_block_2,41225553,2,ELIGIBLE,"",dataset/before/so_41225553_block_2.java,dataset/after/so_41225553_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41225553/41225553_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41225553/41225553_2_recent.java,RECENT_SNAPSHOT,41225553/41225553_2_recent.java,49c241681ddc58a2ad13b4dec2528e01a7d95a60d9e0a536a7b0b40c363c0558,03250ba56bda6aab12a1cbdb4108a9160e9e1ba7bfb97f47a8742c608b8fee3a,32,34,1843,1958,NO,1,328,1,0,ALL_ACCEPTED,Improving Code
so_41251473_block_6,41251473,6,ELIGIBLE,"",dataset/before/so_41251473_block_6.java,dataset/after/so_41251473_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41251473/41251473_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41251473/41251473_6_recent.java,RECENT_SNAPSHOT,41251473/41251473_6_recent.java;41251473/41251473_6_134298162.java,46cdf0e2d3120c5fb652e05563d06b9a0b9c2cf1ec41bf5ed7beaf2b4315bf27,2895ef2e11b37ff63a6796e06c8a0105f729d026ccfd139d8abcb923a8f927b9,20,20,783,826,NO,7,87;176;251;512;201;200;194,6,1,MIXED,Improving Code
so_41471859_block_4,41471859,4,ELIGIBLE,"",dataset/before/so_41471859_block_4.java,dataset/after/so_41471859_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41471859/41471859_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41471859/41471859_4_recent.java,RECENT_SNAPSHOT,41471859/41471859_4_135239059.java,a4646713e7ae23e9018b56247f604bbd97a0518229959de975f79e394edcd6b7,7cc1b1e1cfeac678e13aea982909ac46150af0f6e6731059f1a51953f4d41cc4,15,1,318,64,NO,5,118;16;325;697;40,1,4,MIXED,Improving Code
so_41588054_block_2,41588054,2,ELIGIBLE,"",dataset/before/so_41588054_block_2.java,dataset/after/so_41588054_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41588054/41588054_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41588054/41588054_2_recent.java,RECENT_SNAPSHOT,41588054/41588054_2_recent.java;41588054/41588054_2_135725905.java,6407e5b92fd3f0df67dca36f566404d2b52e4922eb040d73f536220ce3c68abe,a495e28eae97ecee06ada0ea6dfd04017f4b79dea128b133a06112f9f4b0b2be,63,64,1851,1875,NO,2,280;281,1,1,MIXED,Improving Code
so_41751396_block_8,41751396,8,ELIGIBLE,"",dataset/before/so_41751396_block_8.java,dataset/after/so_41751396_block_8.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41751396/41751396_8_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41751396/41751396_8_136432238.java,SELECTED_LATEST_AVAILABLE,41751396/41751396_8_136432238.java,b6163466e5b4998da9ae539b779c232eea33aba7b0aef12d7c4091f9e3681cd0,b6163466e5b4998da9ae539b779c232eea33aba7b0aef12d7c4091f9e3681cd0,123,123,5614,5614,YES,3,137;138;139,3,0,ALL_ACCEPTED,Improving Code
so_41800354_block_2,41800354,2,ELIGIBLE,"",dataset/before/so_41800354_block_2.java,dataset/after/so_41800354_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41800354/41800354_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41800354/41800354_2_recent.java,RECENT_SNAPSHOT,41800354/41800354_2_recent.java,870da65346e92d76b5178a2bb6813b117d2771830e38c8e025ed0c75d3f48ca3,adf6f35bcf21ebdea41f51e92e1244536a0d973b4a83239c8ff782a286ad344e,84,82,3651,3615,NO,1,116,1,0,ALL_ACCEPTED,Improving Code
so_41842039_block_2,41842039,2,ELIGIBLE,"",dataset/before/so_41842039_block_2.java,dataset/after/so_41842039_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41842039/41842039_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41842039/41842039_2_recent.java,RECENT_SNAPSHOT,41842039/41842039_2_recent.java,e9cea7807e04cdaa4e42498f492acb9ab5476b8e8d52c94280529a880c046bd7,d008ef1b142176843b4727607f9a51f4bd45274bb5ec878769cec6021b095217,42,43,1381,1489,NO,1,460,0,1,ALL_REJECTED,""
so_42527750_block_2,42527750,2,ELIGIBLE,"",dataset/before/so_42527750_block_2.java,dataset/after/so_42527750_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/42527750/42527750_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/42527750/42527750_2_recent.java,RECENT_SNAPSHOT,42527750/42527750_2_recent.java,93667a78d1988211592bc5a1711d1b35db4b3905d98b3ffe90dd7ae64891c26a,3373001b62ded719c1702c45cd642710b2c8ff43f48ecb447b386ad29c254ace,31,35,1593,1654,NO,1,184,0,1,ALL_REJECTED,""
so_42681543_block_4,42681543,4,ELIGIBLE,"",dataset/before/so_42681543_block_4.java,dataset/after/so_42681543_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/42681543/42681543_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/42681543/42681543_4_recent.java,RECENT_SNAPSHOT,42681543/42681543_4_recent.java,f4cc84a6827414a0f33730ebef919fb9352772e8c355802cb33ca1d370555d68,cea4e78cd66b0ececa31d3a51c7b9e75b79d79c5fc7d531eeacd69850e3ca56a,166,166,7315,7349,NO,7,523;524;526;527;164;165;166,4,3,MIXED,Bug Fixing;Improving Code
so_44379671_block_6,44379671,6,ELIGIBLE,"",dataset/before/so_44379671_block_6.java,dataset/after/so_44379671_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/44379671/44379671_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/44379671/44379671_6_recent.java,RECENT_SNAPSHOT,44379671/44379671_6_recent.java,aa0b761f8fde0893f00b7658faad1b4149d3a2d1cfebf3ae91d57404fbc2e0a3,ca616b64dbbd228764a08ffb85a681fca76f03f63b82b55dfca20c25b4cd15a8,15,15,749,712,NO,1,679,0,1,ALL_REJECTED,""
so_45262825_block_4,45262825,4,ELIGIBLE,"",dataset/before/so_45262825_block_4.java,dataset/after/so_45262825_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45262825/45262825_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45262825/45262825_4_recent.java,RECENT_SNAPSHOT,45262825/45262825_4_recent.java,54e0df600a8d4f60b268ca6ce6ae09e2c70aba4ffdc721f03c2dae99ee888b03,87ba47cc6e19b6aaf2ff7fefc436b1a13e1d7d31a618797895c141784413022d,130,124,5324,4965,NO,2,93;94,0,2,ALL_REJECTED,""
so_45590884_block_2,45590884,2,ELIGIBLE,"",dataset/before/so_45590884_block_2.java,dataset/after/so_45590884_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45590884/45590884_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45590884/45590884_2_recent.java,RECENT_SNAPSHOT,45590884/45590884_2_recent.java,ec55cc74735bf07b120be666de28f74eb06f1ddb5cba3a0de2eae32c0faa5fc1,1e1c5986c1d4b1630d1c075da7e6f6aa2a176866a56623e300574a7546bd130c,30,25,1125,1200,NO,1,183,0,1,ALL_REJECTED,""
so_45774144_block_4,45774144,4,ELIGIBLE,"",dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45774144/45774144_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45774144/45774144_4_recent.java,RECENT_SNAPSHOT,45774144/45774144_4_recent.java,1216f5c4f1f44d6e392f399cf6b2f85caa4164c01226ec09a1192dbb79fae81c,6f2d006bf421a42f38ba5c2aab1c42442d2dbf11d8d86b7321c81057421ee7a3,10,21,332,702,NO,10,448;53;64;578;364;375;759;147;303;340,1,9,MIXED,Improving Code
so_46193578_block_2,46193578,2,ELIGIBLE,"",dataset/before/so_46193578_block_2.java,dataset/after/so_46193578_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/46193578/46193578_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/46193578/46193578_2_recent.java,RECENT_SNAPSHOT,46193578/46193578_2_recent.java,6555f09871768516e38d3d4c7eff3e9f7adcb8e65abf9bb9188d2ce90d81dce5,349fa3afd13d8abc646d4c730a8154d13a98bce8625468c0c931962e1a45a990,62,62,2133,2118,NO,2,546;351,0,2,ALL_REJECTED,""
so_46830988_block_4,46830988,4,ELIGIBLE,"",dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/46830988/46830988_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/46830988/46830988_4_recent.java,RECENT_SNAPSHOT,46830988/46830988_4_158689916.java,73ad567e827a0c242a3d4dca670e673db9bfe0077c48eaf8d743be9a61a6bd3c,04f1af82ab5ef3bd62bb61923457ae2036fa2e587b7eb736660af6c1c77a813c,19,7,741,198,NO,11,13;444;49;68;256;360;379;755;317;299;333,1,10,MIXED,Improving Code
so_46887834_block_2,46887834,2,ELIGIBLE,"",dataset/before/so_46887834_block_2.java,dataset/after/so_46887834_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/46887834/46887834_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/46887834/46887834_2_recent.java,RECENT_SNAPSHOT,46887834/46887834_2_recent.java,f7ec155e0585704387e4335e233397d422a2264f46bbd8fdeacf66898273692f,d7ee5c40913edec17a358574d33363cde48c6d9227acfc45aa8bbd7c3f27b22c,13,14,358,403,NO,3,503;181;182,3,0,ALL_ACCEPTED,Bug Fixing
so_47481521_block_1,47481521,1,ELIGIBLE,"",dataset/before/so_47481521_block_1.java,dataset/after/so_47481521_block_1.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/47481521/47481521_1_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/47481521/47481521_1_recent.java,RECENT_SNAPSHOT,47481521/47481521_1_recent.java,e69f2a6be200b35e36f638dccc8de8a2506f57aa047ca93ef751d110df90fa28,466939fe5bdaa717f6dc696948244ce8324eb69a49793b1627b60fb195627647,13,29,420,1077,NO,1,719,0,1,ALL_REJECTED,""
so_47622507_block_4,47622507,4,ELIGIBLE,"",dataset/before/so_47622507_block_4.java,dataset/after/so_47622507_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/47622507/47622507_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/47622507/47622507_4_recent.java,RECENT_SNAPSHOT,47622507/47622507_4_196832552.java,ad816577a75d8c02a09013767dd27254c8d5777243a15acc0ba05c1acbb08857,69608ebb6b561bf2f3c2df6a2d8e7d44e70673d5a22dc4cc9a86992550c2fee7,28,37,1164,1584,NO,1,235,1,0,ALL_ACCEPTED,Improving Code
so_49348068_block_2,49348068,2,ELIGIBLE,"",dataset/before/so_49348068_block_2.java,dataset/after/so_49348068_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/49348068/49348068_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/49348068/49348068_2_recent.java,RECENT_SNAPSHOT,49348068/49348068_2_recent.java,bb795fbba1d88e63add0cbf0d98b1c1d7d30c63eb511cd50a3e680c3b915d9a9,1a305be0b04134db1596960d524258d7b932f570a271fc0f78a3bbb28eafc046,18,18,565,523,NO,1,613,0,1,ALL_REJECTED,""
so_49393023_block_1,49393023,1,ELIGIBLE,"",dataset/before/so_49393023_block_1.java,dataset/after/so_49393023_block_1.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/49393023/49393023_1_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/49393023/49393023_1_recent.java,RECENT_SNAPSHOT,49393023/49393023_1_recent.java,bc1e8adb4cab338bdad731e390412759ba4669e00a8c76576b30e85e2dc8aad3,a4f696799a33c7c41d5ecfc62fe9b91f80dcf6996b0f7fb1bc200c4aeaf321fb,35,56,1308,2311,NO,1,208,0,1,ALL_REJECTED,""
so_50241292_block_2,50241292,2,ELIGIBLE,"",dataset/before/so_50241292_block_2.java,dataset/after/so_50241292_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50241292/50241292_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50241292/50241292_2_recent.java,RECENT_SNAPSHOT,50241292/50241292_2_173099365.java,ef14a0a9f9ead6f09230ad75420ca4f4dd0f27f7955de715bc1bdaae7ed72181,3b402da1607205e3e0591ec0f057aaa5d41e404dc2020030e8b267baa4281f8d,15,14,693,688,NO,1,587,0,1,ALL_REJECTED,""
so_50578162_block_2,50578162,2,ELIGIBLE,"",dataset/before/so_50578162_block_2.java,dataset/after/so_50578162_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50578162/50578162_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50578162/50578162_2_recent.java,RECENT_SNAPSHOT,50578162/50578162_2_recent.java,06036c02c8b19887b7bb112b8f81833c805c6ec8779346aad09ebb35373658b6,0aede1d97bb844fb057280b72a193d2f1f68437bd90be7fc4f3123b4f7538705,22,22,817,829,NO,3,577;319;337,2,1,MIXED,Improving Code
so_50738131_block_2,50738131,2,ELIGIBLE,"",dataset/before/so_50738131_block_2.java,dataset/after/so_50738131_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50738131/50738131_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50738131/50738131_2_recent.java,RECENT_SNAPSHOT,50738131/50738131_2_recent.java,35b5bc13024c12663fb74839a322ceb48a49b4faf69bac0246130a69297ea75e,b68841ee1552ce986185fce6fba813a20e181841be5422e9315bbe4c3f47f161,31,31,848,852,NO,1,88,1,0,ALL_ACCEPTED,Improving Code
so_50930455_block_6,50930455,6,ELIGIBLE,"",dataset/before/so_50930455_block_6.java,dataset/after/so_50930455_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50930455/50930455_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/50930455/50930455_6_recent.java,RECENT_SNAPSHOT,50930455/50930455_6_recent.java,352ecfbdbb43a6a18833aab87b57d7389ab54f658f100af6faaa9fed9ff53dc8,c5ad7236a188e2dba13915659e26058438d539d777c6cf78e7c507e01bba75fa,18,16,774,694,NO,1,647,0,1,ALL_REJECTED,""
so_51608517_block_2,51608517,2,ELIGIBLE,"",dataset/before/so_51608517_block_2.java,dataset/after/so_51608517_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/51608517/51608517_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/51608517/51608517_2_recent.java,RECENT_SNAPSHOT,51608517/51608517_2_recent.java,cda3743fef82ec3fd27bfd1306760b4e16bcd851bc4be8779b5269cf13d66289,ad69813b769521467d19463ccbca5beb345e91795b5192453204018f3fffdc0c,178,149,8745,7768,NO,2,677;678,2,0,ALL_ACCEPTED,Improving Code
so_52144662_block_2,52144662,2,ELIGIBLE,"",dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/52144662/52144662_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/52144662/52144662_2_recent.java,RECENT_SNAPSHOT,52144662/52144662_2_181397043.java,38c9b0af6c7b72fb8ef335c608cc0a29de5a06db345a15d0b0df9d5bd2ba2176,6a7cf28dc7e28556e0f014a659ecad07fd495f497b931efe70358582b46bc1b7,94,98,4724,4932,NO,15,266;323;648;783;180;738;539;202;123;420;464;466;353;177;197,13,2,MIXED,Improving Code
so_52148106_block_4,52148106,4,ELIGIBLE,"",dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/52148106/52148106_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/52148106/52148106_4_recent.java,RECENT_SNAPSHOT,52148106/52148106_4_181012547.java,138171008c927af08327a9ceef6bacfd9772f1248905d4ed6754ebf6aa7acb4b,9a20662a95564400a003bd7702ee39811b22ce9275115c2b44dad56cfd25a91b,13,13,483,481,NO,22,171;172;625;626;627;628;629;630;631;632;695;32;33;34;35;36;37;38;596;193;157;158,12,10,MIXED,Improving Code
so_53110509_block_2,53110509,2,ELIGIBLE,"",dataset/before/so_53110509_block_2.java,dataset/after/so_53110509_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/53110509/53110509_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/53110509/53110509_2_recent.java,RECENT_SNAPSHOT,53110509/53110509_2_185004841.java,f07d5603692a15b0a3f217aca9e3469216ffc89094774454b047d2d09ac75b94,a7d5d9855bca8c40d55625821efcfb9e9afee631986d2043079d23a79f02efe4,10,10,276,279,NO,1,233,1,0,ALL_ACCEPTED,Improving Code
so_53360610_block_4,53360610,4,ELIGIBLE,"",dataset/before/so_53360610_block_4.java,dataset/after/so_53360610_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/53360610/53360610_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/53360610/53360610_4_recent.java,RECENT_SNAPSHOT,53360610/53360610_4_186072235.java,bfca89ebd8797ee1e0722f57d8ca70cf799316d01c073f2ee36c2702d0ab0bac,4a6c39e19ca7ac86f3e12c06bb7545f862f06db0baaea6252dca6cba7f595b36,12,8,389,225,NO,1,621,1,0,ALL_ACCEPTED,Improving Code
so_54119640_block_4,54119640,4,ELIGIBLE,"",dataset/before/so_54119640_block_4.java,dataset/after/so_54119640_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54119640/54119640_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54119640/54119640_4_recent.java,RECENT_SNAPSHOT,54119640/54119640_4_189259651.java,1e8670e5db4acea2d69c9616a6fd4f48d79abea75dd11de2bf423a6facede987,c79561d259372e64c92baee0ea15582f9708e25c72982ea45a93bf88bde56fb9,36,16,1607,619,NO,8,449;54;579;365;760;148;304;341,6,2,MIXED,Improving Code
so_54298032_block_2,54298032,2,ELIGIBLE,"",dataset/before/so_54298032_block_2.java,dataset/after/so_54298032_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54298032/54298032_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54298032/54298032_2_recent.java,RECENT_SNAPSHOT,54298032/54298032_2_recent.java;54298032/54298032_2_190009745.java,8652eda83c2d8d684097dcd10a396b73c6be540f73d4ab63c984d7b1a4de4d6c,2a4b1694b1b994de43761fa8e98b3fd530e2df3ef7923adac41b73001dceba5d,58,73,2187,3210,NO,19,555;570;430;21;549;643;644;645;646;500;501;15;492;718;498;106;174;615;600,2,17,MIXED,Improving Code
so_54349072_block_2,54349072,2,ELIGIBLE,"",dataset/before/so_54349072_block_2.java,dataset/after/so_54349072_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54349072/54349072_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54349072/54349072_2_recent.java,RECENT_SNAPSHOT,54349072/54349072_2_190220971.java,1f51f4515b4e03ac75db25bb824d5f477c146ed50a48a9e089343889faf8c5ed,791d83b81ae9259947cba062986d8e28118aaf88f046b37da0ac786166fef35f,73,46,2701,1420,NO,1,121,1,0,ALL_ACCEPTED,Improving Code
so_54491401_block_2,54491401,2,ELIGIBLE,"",dataset/before/so_54491401_block_2.java,dataset/after/so_54491401_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54491401/54491401_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54491401/54491401_2_recent.java,RECENT_SNAPSHOT,54491401/54491401_2_190812542.java,53ffc963a9453f76b91a733087986e664f6fb7c3a8ec0d9fad2c5201998ef7a0,de0e007006e3a2d249288b876113788ae7d3184519c7f7cc8fe8cdd0e1521a6b,82,87,2404,2636,NO,1,504,0,1,ALL_REJECTED,""
so_54704257_block_2,54704257,2,ELIGIBLE,"",dataset/before/so_54704257_block_2.java,dataset/after/so_54704257_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54704257/54704257_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54704257/54704257_2_recent.java,RECENT_SNAPSHOT,54704257/54704257_2_recent.java,65977e75052872728907666928202faa13d560b4da3af764047f0ff7de34decc,d6eb93852ce5dc8ba3722715f2fd0551e005fc721da45422ee24688aa353af68,10,12,371,480,NO,1,241,0,1,ALL_REJECTED,""
so_55003173_block_2,55003173,2,ELIGIBLE,"",dataset/before/so_55003173_block_2.java,dataset/after/so_55003173_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55003173/55003173_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55003173/55003173_2_recent.java,RECENT_SNAPSHOT,55003173/55003173_2_recent.java,07e60fb998a8f9bcd70c27208faac95f1b425505ea271105ac15df74414f9395,1b1c4b1325fea9561f254bee4d3a39a583053aaa3e9fbe1183b2c1012f7ee6ff,12,12,410,445,NO,3,699;4;230,3,0,ALL_ACCEPTED,Bug Fixing
so_55728841_block_2,55728841,2,ELIGIBLE,"",dataset/before/so_55728841_block_2.java,dataset/after/so_55728841_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55728841/55728841_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55728841/55728841_2_recent.java,RECENT_SNAPSHOT,55728841/55728841_2_recent.java,4d89bb077e5b83372997917661e4398633aa34cf71de22fe43056024113d1ad5,63cdac3ad37a46284271ebca9690d4cd3c9fff7b389dda71d72dc21d8969dfe7,33,37,1145,1467,NO,1,426,1,0,ALL_ACCEPTED,Improving Code
so_55986044_block_2,55986044,2,ELIGIBLE,"",dataset/before/so_55986044_block_2.java,dataset/after/so_55986044_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55986044/55986044_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55986044/55986044_2_recent.java,RECENT_SNAPSHOT,55986044/55986044_2_recent.java,60e2b0c53a74185a58456e9ce96ea282077d294aac225a75901bd7e017d6e4f4,1c0d54ed4ba855e7efdd7f47700ffe751ceef1190ade624add30fae754575cc0,104,107,3699,4228,NO,4,776;777;778;779,4,0,ALL_ACCEPTED,Improving Code
so_56259221_block_5,56259221,5,ELIGIBLE,"",dataset/before/so_56259221_block_5.java,dataset/after/so_56259221_block_5.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/56259221/56259221_5_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/56259221/56259221_5_recent.java,RECENT_SNAPSHOT,56259221/56259221_5_recent.java,6e710baf5021ced647df67440e3f0088e2aaeb175c867b50a5f5a16b2758da54,18838c8b27e6e856b034de364d789b7436b2c0f6a9d10cf6168812dff63d2811,11,13,297,358,NO,3,289;294;112,1,2,MIXED,Improving Code
so_56297618_block_2,56297618,2,ELIGIBLE,"",dataset/before/so_56297618_block_2.java,dataset/after/so_56297618_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/56297618/56297618_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/56297618/56297618_2_recent.java,RECENT_SNAPSHOT,56297618/56297618_2_recent.java,635b963df3fc477df50e0e2af2e932f81244407ff47600bdb7b065a06764fa12,8d0fccaef1ea5ee445cf536ce9344169a05b17baddff3cb77a42d35b4a0a6146,50,50,1554,1584,NO,1,282,0,1,ALL_REJECTED,""
so_56611483_block_2,56611483,2,ELIGIBLE,"",dataset/before/so_56611483_block_2.java,dataset/after/so_56611483_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/56611483/56611483_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/56611483/56611483_2_recent.java,RECENT_SNAPSHOT,56611483/56611483_2_recent.java,b10b0edcb57260843a135491740d6d751b08b336063592f0bb5a3d507d4a2937,7df0f108fcb297335a8e23ee96c38a7537416475d64e182546d9330eacd81a58,49,66,2310,3156,NO,1,269,1,0,ALL_ACCEPTED,Improving Code
