snippet_id,version,mode,message
so_4429257_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_4429257_block_2.java' at line 7, column 13: Encountered ""if"". Was expecting:     ""}"" ..."
so_45774144_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_45774144_block_4.java' at line 2, column 21: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_46887834_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_46887834_block_2.java' at line 4, column 9: Encountered ""new"". Was expecting:     ""}"" ..."
so_50578162_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_50578162_block_2.java' at line 6, column 62: Encountered ""<"". Was expecting:     ""}"" ..."
so_51608517_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_51608517_block_2.java' at line 151, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_53360610_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_53360610_block_4.java' at line 2, column 31: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_54119640_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_54119640_block_4.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_54298032_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_54298032_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_54349072_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_54349072_block_2.java' at line 2, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_55003173_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_55003173_block_2.java' at line 13, column 20: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_55986044_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_55986044_block_2.java' at line 2, column 1: Encountered ""import"". Was expecting:     ""}"" ..."
so_56259221_block_5,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_56259221_block_5.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_57398454_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_57398454_block_2.java' at line 291, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_57997601_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_57997601_block_2.java' at line 2, column 1: Encountered . Was expecting one of:     "
so_58346204_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_58346204_block_2.java' at line 63, column 1: Encountered . Was expecting one of:     "
so_58370217_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_58370217_block_2.java' at line 16, column 1: Encountered ""--"". Was expecting:     ""}"" ..."
so_58617321_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_58617321_block_2.java' at line 2, column 49: Encountered <IDENTIFIER: ""width"">. Was expecting one of:     ""["" ...     ""."" ...     ""@"" ...     ""::"" ..."
so_58993471_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_58993471_block_2.java' at line 2, column 1: Encountered ""import"". Was expecting:     ""}"" ..."
so_59664498_block_2,after,CLASS_MEMBER,"LexException: Lexical error in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_59664498_block_2.java' at line 2, column 1: ""`"" (96), after : """" (in lexical state DEFAULT)"
so_60123437_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_60123437_block_2.java' at line 11, column 6: Encountered ""}"". Was expecting one of:     "";"" ...     ""="" ...     ""++"" ...     ""--"" ...     ""+="" ...     ""-="" ...     ""*="" ...     ""/="" ...     ""&="" ...     ""|="" ...     ""^="" ...     ""%="" ...     ""<<="" ...     "">>="" ...     "">>>="" ..."
so_60816572_block_6,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_60816572_block_6.java' at line 2, column 1: Encountered . Was expecting one of:     "
so_61006461_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_61006461_block_2.java' at line 3, column 13: Encountered ""<"". Was expecting:     ""void"" ..."
so_61780137_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_61780137_block_2.java' at line 2, column 1: Encountered . Was expecting one of:     "
so_6236324_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_6236324_block_2.java' at line 2, column 6: Encountered ""*"". Was expecting:     ""}"" ..."
so_62722315_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_62722315_block_2.java' at line 2, column 1: Encountered ""import"". Was expecting:     ""}"" ..."
so_64804977_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_64804977_block_4.java' at line 2, column 5: Encountered ""new"". Was expecting:     ""}"" ..."
so_64938483_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_64938483_block_2.java' at line 70, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_65112087_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_65112087_block_2.java' at line 2, column 9: Encountered ""try"". Was expecting:     ""}"" ..."
so_7901334_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_7901334_block_2.java' at line 2, column 8: Encountered . Was expecting one of:     "
so_9109728_block_6,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_9109728_block_6.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_9709606_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_9709606_block_2.java' at line 2, column 5: Encountered ""["". Was expecting:     ""}"" ..."
so_10195366_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_10195366_block_2.java' at line 4, column 27: Encountered ""("". Was expecting one of:     ""["" ...     "";"" ...     "","" ...     ""@"" ...     ""="" ..."
so_10599247_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_10599247_block_2.java' at line 3, column 14: Encountered <IDENTIFIER: ""Date"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_10967469_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_10967469_block_2.java' at line 3, column 16: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_11838438_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_11838438_block_2.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_12738229_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_12738229_block_2.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_13462440_block_6,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_13462440_block_6.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_13956092_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_13956092_block_2.java' at line 4, column 15: Encountered . Was expecting one of:     "
so_14676464_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_14676464_block_2.java' at line 3, column 12: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_15160629_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_15160629_block_2.java' at line 18, column 21: Encountered <IDENTIFIER: ""Assert"">. Was expecting one of:     ""instanceof"" ...     "";"" ...     "","" ...     ""="" ...     ""<"" ...     ""?"" ...     ""=="" ...     ""<="" ...     "">="" ...     ""!="" ...     ""||"" ...     ""&&"" ...     ""++"" ...     ""--"" ...     ""+"" ...     ""-"" ...     ""*"" ...     ""/"" ...     ""&"" ...     ""|"" ...     ""^"" ...     ""%"" ...     ""+="" ...     ""-="" ...     ""*="" ...     ""/="" ...     ""&="" ...     ""|="" ...     ""^="" ...     ""%="" ...     ""<<="" ...     "">>="" ...     "">>>="" ...     "">"" ..."
so_16114563_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_16114563_block_2.java' at line 3, column 19: Encountered ""boolean"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_16799135_block_10,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_16799135_block_10.java' at line 3, column 13: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_189739_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_189739_block_2.java' at line 3, column 19: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_19340685_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_19340685_block_2.java' at line 3, column 10: Encountered ""("". Was expecting one of:     ""["" ...     "";"" ...     "","" ...     ""@"" ...     ""="" ..."
so_20274776_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_20274776_block_2.java' at line 3, column 19: Encountered <IDENTIFIER: ""CountDownLatch"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_20276324_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_20276324_block_2.java' at line 4, column 34: Encountered ""("". Was expecting one of:     ""["" ...     "";"" ...     "","" ...     ""@"" ...     ""="" ..."
so_20765715_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_20765715_block_2.java' at line 3, column 12: Encountered ""<"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_2086792_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_2086792_block_2.java' at line 3, column 13: Encountered ""boolean"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_21178275_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_21178275_block_2.java' at line 3, column 13: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_2180534_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_2180534_block_2.java' at line 54, column 12: Encountered <IDENTIFIER: ""Future"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_2275596_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_2275596_block_2.java' at line 3, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_2325407_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_2325407_block_2.java' at line 3, column 19: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_23839705_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_23839705_block_2.java' at line 20, column 1: Encountered <EOF>. Was expecting:     ""}"" ..."
so_23916259_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_23916259_block_2.java' at line 5, column 17: Encountered <IDENTIFIER: ""x"">. Was expecting one of:     ""["" ...     ""."" ...     ""@"" ...     ""::"" ..."
so_25985720_block_14,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_25985720_block_14.java' at line 19, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_26046107_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_26046107_block_2.java' at line 23, column 1: Encountered <EOF>. Was expecting:     ""}"" ..."
so_27436796_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_27436796_block_2.java' at line 3, column 19: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_27437289_block_16,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_27437289_block_16.java' at line 4, column 12: Encountered <IDENTIFIER: ""Component"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_28329032_block_6,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_28329032_block_6.java' at line 6, column 5: Encountered ""..."". Was expecting:     ""}"" ..."
so_28458368_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_28458368_block_4.java' at line 3, column 9: Encountered ""import"". Was expecting:     ""}"" ..."
so_29230939_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_29230939_block_4.java' at line 4, column 18: Encountered . Was expecting one of:     "
so_29330741_block_6,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_29330741_block_6.java' at line 3, column 20: Encountered <IDENTIFIER: ""BigDecimal"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_29575747_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_29575747_block_2.java' at line 3, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_29866762_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_29866762_block_2.java' at line 3, column 12: Encountered ""<"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_30952083_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_30952083_block_2.java' at line 3, column 21: Encountered <IDENTIFIER: ""List"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_31868761_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_31868761_block_4.java' at line 3, column 12: Encountered <IDENTIFIER: ""Connection"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_32164598_block_8,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_32164598_block_8.java' at line 4, column 12: Encountered . Was expecting one of:     "
so_32855556_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_32855556_block_4.java' at line 3, column 13: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_33085670_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_33085670_block_2.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_33943576_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_33943576_block_2.java' at line 3, column 12: Encountered <IDENTIFIER: ""LocalDate"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_34174309_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_34174309_block_2.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_35094888_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_35094888_block_2.java' at line 3, column 13: Encountered ""boolean"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_3519182_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_3519182_block_2.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_359634_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_359634_block_2.java' at line 3, column 12: Encountered ""boolean"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_36805363_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_36805363_block_2.java' at line 3, column 2: Encountered ""import"". Was expecting:     ""}"" ..."
so_36950444_block_6,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_36950444_block_6.java' at line 3, column 19: Encountered ""int"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_3775893_block_6,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_3775893_block_6.java' at line 3, column 19: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_37957745_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_37957745_block_2.java' at line 3, column 19: Encountered <IDENTIFIER: ""String"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_38367701_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_38367701_block_2.java' at line 8, column 12: Encountered <IDENTIFIER: ""NewJFrame"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_40056844_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_40056844_block_2.java' at line 3, column 19: Encountered ""boolean"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_40317313_block_6,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_40317313_block_6.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_41251473_block_6,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_41251473_block_6.java' at line 3, column 19: Encountered <IDENTIFIER: ""RequestBody"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_41471859_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_41471859_block_4.java' at line 3, column 12: Encountered <IDENTIFIER: ""String"">. Was expecting one of:     ""class"" ...     ""interface"" ..."
so_41588054_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_41588054_block_2.java' at line 3, column 16: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_41751396_block_8,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_41751396_block_8.java' at line 116, column 36: Encountered ""["". Was expecting:     ""{"" ..."
so_42681543_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_42681543_block_4.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_453067_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_453067_block_2.java' at line 3, column 12: Encountered ""int"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_46830988_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_46830988_block_4.java' at line 3, column 11: Encountered . Was expecting one of:     "
so_47622507_block_4,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_47622507_block_4.java' at line 9, column 19: Encountered ""boolean"". Was expecting one of:     ""class"" ...     ""interface"" ..."
so_50578162_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_50578162_block_2.java' at line 3, column 27: Encountered <IDENTIFIER: ""cap"">. Was expecting one of:     ""["" ...     ""."" ...     ""@"" ...     ""::"" ..."
so_51608517_block_2,before,METHOD_BODY,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/METHOD_BODY/before/so_51608517_block_2.java' at line 3, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
